filing_uuid,filing_year,filing_period,filing_type,registrant_name,client_name,client_desc,income,shell_score,sig_sovereign_client,sig_established_govt,sig_esoteric_terms,sig_self_styled_title,sig_posted_by_llc_slashes,sig_global_pbc_naming,url
385b84d6-0adc-45a9-ab42-a1186d2ed572,2025,fourth_quarter,4T,KING & SPALDING LLP,PADRON CIGARS,Hand-crafted cigar manufacturer,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/385b84d6-0adc-45a9-ab42-a1186d2ed572/?format=json
3af7cd9a-5115-4ea6-8105-c217df280571,2025,first_quarter,Q1,KING & SPALDING LLP,ACADIA HEALTHCARE,Healthcare,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/3af7cd9a-5115-4ea6-8105-c217df280571/?format=json
de5d6ad1-a144-4a96-918b-e5729733598e,2025,third_quarter,Q3,KING & SPALDING LLP,MARC COALITION,Coalition to advocate on Medicare secondary payor issues.,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/de5d6ad1-a144-4a96-918b-e5729733598e/?format=json
eafc7315-6a2a-4789-b701-559bddee573e,2024,fourth_quarter,Q4,KING & SPALDING LLP,PADRON CIGARS,Hand-crafted cigar manufacturer,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/eafc7315-6a2a-4789-b701-559bddee573e/?format=json
26405221-cf13-44e9-b85d-60163d7101e1,2025,first_quarter,Q1,KING & SPALDING LLP,"BECTON, DICKINSON AND COMPANY",Medical technology company,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/26405221-cf13-44e9-b85d-60163d7101e1/?format=json
5822c73e-3035-43c3-b7cf-b178eacc99a2,2025,third_quarter,Q3,KING & SPALDING LLP,EXAMWORKS,"Independent Medical Examinations, Peer Reviews, Bill Reviews.",60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/5822c73e-3035-43c3-b7cf-b178eacc99a2/?format=json
4236241e-08ec-4c4b-9877-87408f104de1,2026,first_quarter,Q1,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",SEMINOLE TRIBE OF FLORIDA,Sovereign tribal government,60000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/4236241e-08ec-4c4b-9877-87408f104de1/?format=json
7659ab24-951a-46cc-b3cd-3a74f9cd7872,2024,third_quarter,Q3,KING & SPALDING LLP,PADRON CIGARS,Hand-crafted cigar manufacturer,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/7659ab24-951a-46cc-b3cd-3a74f9cd7872/?format=json
6e4338f8-13fe-4c9f-a5c6-cdb51a9ffebb,2026,first_quarter,Q1,KING & SPALDING LLP,MARC COALITION,Coalition to advocate on Medicare secondary payor issues.,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/6e4338f8-13fe-4c9f-a5c6-cdb51a9ffebb/?format=json
938c18fd-09ab-4f58-9684-902626bf1211,2024,fourth_quarter,Q4,KING & SPALDING LLP,ACADIA HEALTHCARE,Healthcare,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/938c18fd-09ab-4f58-9684-902626bf1211/?format=json
0047fbc8-0198-461d-9071-c37b144b2399,2024,third_quarter,Q3,KING & SPALDING LLP,"BECTON, DICKINSON AND COMPANY",Medical technology company,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/0047fbc8-0198-461d-9071-c37b144b2399/?format=json
5491310f-d536-4a95-87de-b8ea87ecd82b,2025,second_quarter,Q2,KING & SPALDING LLP,ACADIA HEALTHCARE,Healthcare,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/5491310f-d536-4a95-87de-b8ea87ecd82b/?format=json
b3adec73-7d0e-4f62-8772-6297049c9b3c,2025,first_quarter,Q1,KING & SPALDING LLP,PADRON CIGARS,Hand-crafted cigar manufacturer,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/b3adec73-7d0e-4f62-8772-6297049c9b3c/?format=json
7ee43176-67ae-4416-9adc-3e072e30b47b,2025,fourth_quarter,Q4,KING & SPALDING LLP,MARC COALITION,Coalition to advocate on Medicare secondary payor issues.,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/7ee43176-67ae-4416-9adc-3e072e30b47b/?format=json
f37c6756-19b1-4fc2-8ba6-3b737f57e3a8,2025,third_quarter,Q3,KING & SPALDING LLP,ACADIA HEALTHCARE,Healthcare,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/f37c6756-19b1-4fc2-8ba6-3b737f57e3a8/?format=json
11a9dbd6-38a4-451a-96e5-60e1fcf3fe18,2025,fourth_quarter,Q4,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",SEMINOLE TRIBE OF FLORIDA,Sovereign tribal government,60000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/11a9dbd6-38a4-451a-96e5-60e1fcf3fe18/?format=json
c7bb6058-6eb0-4b53-85db-e3d6f6327525,2025,third_quarter,Q3,KING & SPALDING LLP,PADRON CIGARS,Hand-crafted cigar manufacturer,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/c7bb6058-6eb0-4b53-85db-e3d6f6327525/?format=json
37aea8df-f4ae-4551-933e-aec352d45613,2025,second_quarter,Q2,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",SEMINOLE TRIBE OF FLORIDA,Sovereign tribal government,60000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/37aea8df-f4ae-4551-933e-aec352d45613/?format=json
0815ebf9-000e-4084-8bba-3f15d80ae526,2025,fourth_quarter,Q4,KING & SPALDING LLP,AFLAC INCORPORATED,"Fortune 500 company, In the U.S., No. 1 provider of supplemental health insurance products",60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/0815ebf9-000e-4084-8bba-3f15d80ae526/?format=json
790996de-3a1f-4fbf-b44c-50df4a4a61a0,2025,second_quarter,Q2,KING & SPALDING LLP,KIDNEY TRANSPLANT COLLABORATIVE,Kidney transplant collaborative,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/790996de-3a1f-4fbf-b44c-50df4a4a61a0/?format=json
4612459e-f2df-40d2-8c65-42d48cc32ebf,2025,third_quarter,Q3,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",SEMINOLE TRIBE OF FLORIDA,Sovereign tribal government,60000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/4612459e-f2df-40d2-8c65-42d48cc32ebf/?format=json
df761b85-f8fe-46c2-9ed1-cf0852747ce1,2024,fourth_quarter,Q4,KING & SPALDING LLP,"BECTON, DICKINSON AND COMPANY",Medical technology company,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/df761b85-f8fe-46c2-9ed1-cf0852747ce1/?format=json
b1d39500-674d-473e-bdb6-4224e8093758,2026,first_quarter,Q1,KING & SPALDING LLP,AFLAC INCORPORATED,"Fortune 500 company, In the U.S., No. 1 provider of supplemental health insurance products",60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/b1d39500-674d-473e-bdb6-4224e8093758/?format=json
9529cdbb-0afd-4b98-87e8-a1c8ed3378fd,2025,third_quarter,Q3,KING & SPALDING LLP,KIDNEY TRANSPLANT COLLABORATIVE,Kidney transplant collaborative,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/9529cdbb-0afd-4b98-87e8-a1c8ed3378fd/?format=json
621550cb-ab37-4a6f-af56-531b55e36a60,2026,first_quarter,Q1,KING & SPALDING LLP,LIFEGIFT,Nonprofit Organ Procurement Organization,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/621550cb-ab37-4a6f-af56-531b55e36a60/?format=json
cfdb6957-3963-4a1a-8285-2414a2b166a6,2025,second_quarter,Q2,KING & SPALDING LLP,PADRON CIGARS,Hand-crafted cigar manufacturer,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/cfdb6957-3963-4a1a-8285-2414a2b166a6/?format=json
ceb47fb1-da01-4c7d-8b03-3fa352483e04,2025,third_quarter,Q3,KING & SPALDING LLP,AFLAC INCORPORATED,"Fortune 500 company, In the U.S., No. 1 provider of supplemental health insurance products",60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/ceb47fb1-da01-4c7d-8b03-3fa352483e04/?format=json
024eabdc-4944-4a7b-93ac-98925f95060e,2025,first_quarter,Q1,KING & SPALDING LLP,KIDNEY TRANSPLANT COLLABORATIVE,Kidney transplant collaborative,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/024eabdc-4944-4a7b-93ac-98925f95060e/?format=json
fae3f7d0-4ab3-4919-88b2-3124a1714aaa,2025,first_quarter,Q1,KING & SPALDING LLP,"VOICES OF ALZHEIMER'S, INC.","United by Urgency, to drive equitable access to innovation in treatment and care.",60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/fae3f7d0-4ab3-4919-88b2-3124a1714aaa/?format=json
6aaacc42-2634-4c45-be15-9697aff4fc43,2026,first_quarter,Q1,KING & SPALDING LLP,"VOICES OF ALZHEIMER'S, INC.","United by Urgency, to drive equitable access to innovation in treatment and care.",60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/6aaacc42-2634-4c45-be15-9697aff4fc43/?format=json
223333aa-818c-4284-b47e-4d63c1bb1140,2024,first_quarter,Q1,KING & SPALDING LLP,ADVOCATE HEALTH ADVISORS,Academia,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/223333aa-818c-4284-b47e-4d63c1bb1140/?format=json
1a5648ab-ab6d-4c1d-bf70-171d5cb23c91,2026,first_quarter,Q1,KING & SPALDING LLP,EMBRAER EMPRESA BRASILEIRA DE AERONAUTICA S.A.,,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/1a5648ab-ab6d-4c1d-bf70-171d5cb23c91/?format=json
d2fb465f-d091-481e-ba0c-313de1da4da2,2024,first_quarter,Q1,KING & SPALDING LLP,PADRON CIGARS,Hand-crafted cigar manufacturer,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d2fb465f-d091-481e-ba0c-313de1da4da2/?format=json
110b9e75-839e-46a2-94cb-f7b62267046d,2024,second_quarter,Q2,KING & SPALDING LLP,ACADIA HEALTHCARE,Healthcare,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/110b9e75-839e-46a2-94cb-f7b62267046d/?format=json
1809cd4a-9253-40bc-af06-e6bf9f972c69,2025,fourth_quarter,Q4,KING & SPALDING LLP,ACADIA HEALTHCARE,Healthcare,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/1809cd4a-9253-40bc-af06-e6bf9f972c69/?format=json
0f4997cf-56b2-4510-a674-92e4f4b8dfbe,2024,first_quarter,Q1,KING & SPALDING LLP,ACADIA HEALTHCARE,Healthcare,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/0f4997cf-56b2-4510-a674-92e4f4b8dfbe/?format=json
a2c42bc3-a817-435a-ba41-b289cf865283,2025,fourth_quarter,Q4,KING & SPALDING LLP,OKLO INC.,Advanced nuclear energy developer,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/a2c42bc3-a817-435a-ba41-b289cf865283/?format=json
2014c8d6-2845-4704-a178-3e72fe2e8bd0,2024,second_quarter,Q2,KING & SPALDING LLP,PADRON CIGARS,Hand-crafted cigar manufacturer,60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/2014c8d6-2845-4704-a178-3e72fe2e8bd0/?format=json
42c2be7e-de6d-46ca-b8e8-ad648ef18574,2025,fourth_quarter,Q4,KING & SPALDING LLP,EXAMWORKS,"Independent Medical Examinations, Peer Reviews, Bill Reviews.",60000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/42c2be7e-de6d-46ca-b8e8-ad648ef18574/?format=json
81548c78-7bb1-49b1-b1c5-70cd25015eb2,2025,first_quarter,Q1,PATTERSON REAL BIRD & RASMUSSEN LLP,TULE RIVER TRIBE,Sovereign Indian Tribe,56363.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/81548c78-7bb1-49b1-b1c5-70cd25015eb2/?format=json
d992e72c-7910-494b-9a9a-f2e4495e748d,2025,fourth_quarter,Q4,KING & SPALDING LLP,SWARTHMORE COLLEGE,College,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d992e72c-7910-494b-9a9a-f2e4495e748d/?format=json
46441fb8-ad1e-4eda-8157-6030010bc226,2024,first_quarter,Q1,KING & SPALDING LLP,"POINTCLICKCARE TECHNOLOGIES, INC.",Healthcare software provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/46441fb8-ad1e-4eda-8157-6030010bc226/?format=json
15628cca-ff67-4c0d-bef2-8e29e42a46bb,2025,first_quarter,Q1,KING & SPALDING LLP,"POINTCLICKCARE TECHNOLOGIES, INC.",Healthcare software provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/15628cca-ff67-4c0d-bef2-8e29e42a46bb/?format=json
d9a3d857-7287-40f4-a7c1-87aa170618e9,2025,third_quarter,Q3,KING & SPALDING LLP,"MCS ADVANTAGE, INC.",Healthcare plan provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d9a3d857-7287-40f4-a7c1-87aa170618e9/?format=json
25fb98e9-3390-49ca-9a83-9b2b889848ac,2024,third_quarter,Q3,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",HABERMATOLEL POMO OF UPPER LAKE TRIBE,Native sovereign nation,50000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/25fb98e9-3390-49ca-9a83-9b2b889848ac/?format=json
b5018eaa-ad0c-4792-bc29-ace8b84a13f7,2024,second_quarter,Q2,KING & SPALDING LLP,"MCS ADVANTAGE, INC.",Healthcare plan provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/b5018eaa-ad0c-4792-bc29-ace8b84a13f7/?format=json
242a53a9-7e85-48b6-aa6e-78253073d484,2023,fourth_quarter,Q4,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",HABERMATOLEL POMO OF UPPER LAKE TRIBE,Native sovereign nation,50000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/242a53a9-7e85-48b6-aa6e-78253073d484/?format=json
5aa1f0e8-170e-4f39-b293-83883cf704c3,2024,second_quarter,Q2,KING & SPALDING LLP,"POINTCLICKCARE TECHNOLOGIES, INC.",Healthcare software provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/5aa1f0e8-170e-4f39-b293-83883cf704c3/?format=json
7a71fbff-1565-4a95-8bcb-8a790cdb3fcf,2024,fourth_quarter,Q4,KING & SPALDING LLP,BARNETT SOUTHERN CORPORATION,General construction company. Providing superior utilities and site development services.,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/7a71fbff-1565-4a95-8bcb-8a790cdb3fcf/?format=json
974140da-68cf-42af-b8c4-5a44d3576ac6,2023,third_quarter,Q3,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",HABERMATOLEL POMO OF UPPER LAKE TRIBE,Native sovereign nation,50000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/974140da-68cf-42af-b8c4-5a44d3576ac6/?format=json
02f011c3-70fa-427a-a5bc-cd800f33de86,2024,second_quarter,Q2,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",HABERMATOLEL POMO OF UPPER LAKE TRIBE,Native sovereign nation,50000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/02f011c3-70fa-427a-a5bc-cd800f33de86/?format=json
a73d5160-eb7c-4992-82e8-6266a3965721,2024,third_quarter,Q3,KING & SPALDING LLP,"MCS ADVANTAGE, INC.",Healthcare plan provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/a73d5160-eb7c-4992-82e8-6266a3965721/?format=json
f9a1073d-4615-4d0e-9da6-17237029a8ea,2024,third_quarter,Q3,KING & SPALDING LLP,BARNETT SOUTHERN CORPORATION,General construction company. Providing superior utilities and site development services.,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/f9a1073d-4615-4d0e-9da6-17237029a8ea/?format=json
703930a4-38c2-4d96-aaf3-3d733ac51ac3,2024,fourth_quarter,Q4,KING & SPALDING LLP,"POINTCLICKCARE TECHNOLOGIES, INC.",Healthcare software provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/703930a4-38c2-4d96-aaf3-3d733ac51ac3/?format=json
ca281487-0c8a-4ebf-96d0-490ee1d4ef28,2025,second_quarter,Q2,KING & SPALDING LLP,COMCAST CORPORATION,Telecommunications company,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/ca281487-0c8a-4ebf-96d0-490ee1d4ef28/?format=json
34f0ea59-1697-40a1-800b-110228079e3e,2025,second_quarter,Q2,KING & SPALDING LLP,"POINTCLICKCARE TECHNOLOGIES, INC.",Healthcare software provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/34f0ea59-1697-40a1-800b-110228079e3e/?format=json
faff59bd-8d17-45e7-a760-b7d858a74181,2025,second_quarter,Q2,KING & SPALDING LLP,GREATER BALTIMORE COMMITTEE,Leading voice for the private sector in the Baltimore Region.,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/faff59bd-8d17-45e7-a760-b7d858a74181/?format=json
3da77758-3557-49ec-b730-86575bcb514e,2025,second_quarter,Q2,KING & SPALDING LLP,"MCS ADVANTAGE, INC.",Healthcare plan provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/3da77758-3557-49ec-b730-86575bcb514e/?format=json
a283d6e6-5757-4a8d-99f2-510cd49b290b,2024,third_quarter,Q3,KING & SPALDING LLP,"POINTCLICKCARE TECHNOLOGIES, INC.",Healthcare software provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/a283d6e6-5757-4a8d-99f2-510cd49b290b/?format=json
9cfa1183-8e3d-4361-9b08-d356dd85b1c9,2024,fourth_quarter,Q4,KING & SPALDING LLP,"MCS ADVANTAGE, INC.",Healthcare plan provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/9cfa1183-8e3d-4361-9b08-d356dd85b1c9/?format=json
d28781ab-184f-4376-b332-1306ab8af2be,2026,first_quarter,Q1,KING & SPALDING LLP,"FORT BEND COUNTY, TEXAS",County government,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d28781ab-184f-4376-b332-1306ab8af2be/?format=json
d2cc1528-6734-46dc-b360-5ffd2ae55cf0,2026,first_quarter,Q1,MAVEN ADVOCACY PARTNERS LLC,RADIANT NUCLEAR,Nuclear development,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d2cc1528-6734-46dc-b360-5ffd2ae55cf0/?format=json
c3898772-07c2-488f-832a-f1a4c2a99954,2025,third_quarter,Q3,KING & SPALDING LLP,GREATER BALTIMORE COMMITTEE,Leading voice for the private sector in the Baltimore Region.,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/c3898772-07c2-488f-832a-f1a4c2a99954/?format=json
2343dde1-afda-482b-b6dd-ed2ca43f0572,2025,second_quarter,Q2,KING & SPALDING LLP,"PHOTOCURE, INC.",Specialty pharmaceutical company.,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/2343dde1-afda-482b-b6dd-ed2ca43f0572/?format=json
786bc769-dd54-4fcc-9897-0410d64cb211,2025,second_quarter,2A,KING & SPALDING LLP,"PHOTOCURE, INC.",Specialty pharmaceutical company.,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/786bc769-dd54-4fcc-9897-0410d64cb211/?format=json
ed6037a7-b543-4bd8-b8de-c6ee1e5b00f2,2025,third_quarter,Q3,KING & SPALDING LLP,"POINTCLICKCARE TECHNOLOGIES, INC.",Healthcare software provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/ed6037a7-b543-4bd8-b8de-c6ee1e5b00f2/?format=json
02014ecc-e993-46bf-bd7f-fb7320393784,2025,second_quarter,Q2,KING & SPALDING LLP,"GENENTECH, INC.",Biotechnology company,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/02014ecc-e993-46bf-bd7f-fb7320393784/?format=json
e0ee8cf4-14bd-45d4-a816-504e1127ca0a,2025,first_quarter,Q1,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",HABERMATOLEL POMO OF UPPER LAKE TRIBE,Native sovereign nation,50000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/e0ee8cf4-14bd-45d4-a816-504e1127ca0a/?format=json
d2fbdde8-21db-458f-a187-adb5d25b96a0,2024,fourth_quarter,Q4,KING & SPALDING LLP,"GENENTECH, INC.",Biotechnology company,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d2fbdde8-21db-458f-a187-adb5d25b96a0/?format=json
4c77f22f-d24b-44fd-9f78-a41d046ca0f0,2025,fourth_quarter,Q4,KING & SPALDING LLP,"POINTCLICKCARE TECHNOLOGIES, INC.",Healthcare software provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/4c77f22f-d24b-44fd-9f78-a41d046ca0f0/?format=json
9bb45ddb-45a3-4615-8516-6bc8a29b2296,2025,second_quarter,Q2,KING & SPALDING LLP,"VOICES OF ALZHEIMER'S, INC.","United by Urgency, to drive equitable access to innovation in treatment and care.",50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/9bb45ddb-45a3-4615-8516-6bc8a29b2296/?format=json
03579203-7886-43ef-a37d-1ca69ebe8289,2024,fourth_quarter,Q4,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",HABERMATOLEL POMO OF UPPER LAKE TRIBE,Native sovereign nation,50000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/03579203-7886-43ef-a37d-1ca69ebe8289/?format=json
c8e72ed1-3a73-4a36-98eb-526d9609f6cd,2025,first_quarter,Q1,KING & SPALDING LLP,"MCS ADVANTAGE, INC.",Healthcare plan provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/c8e72ed1-3a73-4a36-98eb-526d9609f6cd/?format=json
5e8668ca-b77c-4a8e-b9ae-7387843d7c5c,2025,third_quarter,Q3,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",HABERMATOLEL POMO OF UPPER LAKE TRIBE,Native sovereign nation,50000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/5e8668ca-b77c-4a8e-b9ae-7387843d7c5c/?format=json
fc36618a-19ba-4625-8304-edfc7d42832b,2026,first_quarter,Q1,MAVEN ADVOCACY PARTNERS LLC,"KELA DEFENSE US, INC.",Defense technology,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/fc36618a-19ba-4625-8304-edfc7d42832b/?format=json
d54230f8-dddc-4136-ae11-48de8de03baa,2025,first_quarter,Q1,KING & SPALDING LLP,EXAMWORKS,"Independent Medical Examinations, Peer Reviews, Bill Reviews.",50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d54230f8-dddc-4136-ae11-48de8de03baa/?format=json
3537d9b4-7bea-43dd-ac0e-9e17d7927ab0,2026,first_quarter,Q1,KING & SPALDING LLP,GREATER BALTIMORE COMMITTEE,Leading voice for the private sector in the Baltimore Region.,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/3537d9b4-7bea-43dd-ac0e-9e17d7927ab0/?format=json
d9db6804-b76b-4b98-8952-8a682ce325db,2025,fourth_quarter,Q4,KING & SPALDING LLP,GREATER BALTIMORE COMMITTEE,Leading voice for the private sector in the Baltimore Region.,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d9db6804-b76b-4b98-8952-8a682ce325db/?format=json
2e7e86ca-d117-4c6f-a9e3-3fba230b4d65,2025,fourth_quarter,Q4,KING & SPALDING LLP,"FORT BEND COUNTY, TEXAS",County government,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/2e7e86ca-d117-4c6f-a9e3-3fba230b4d65/?format=json
75e37f31-aa49-4efe-98ba-e09e8983257c,2026,first_quarter,Q1,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",HABERMATOLEL POMO OF UPPER LAKE TRIBE,Native sovereign nation,50000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/75e37f31-aa49-4efe-98ba-e09e8983257c/?format=json
061c80ed-44f7-4976-97d1-7a93b40737be,2026,first_quarter,Q1,KING & SPALDING LLP,EXAMWORKS,"Independent Medical Examinations, Peer Reviews, Bill Reviews.",50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/061c80ed-44f7-4976-97d1-7a93b40737be/?format=json
3e89b53c-ce7f-415a-b13b-af68b222ad1c,2025,fourth_quarter,Q4,KING & SPALDING LLP,"MCS ADVANTAGE, INC.",Healthcare plan provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/3e89b53c-ce7f-415a-b13b-af68b222ad1c/?format=json
5026af9a-d1ef-491c-b2d4-ba649911b07e,2024,first_quarter,Q1,KING & SPALDING LLP,"MCS ADVANTAGE, INC.",Healthcare plan provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/5026af9a-d1ef-491c-b2d4-ba649911b07e/?format=json
cf717767-7172-4772-b3d3-a172140dbd08,2024,first_quarter,Q1,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",HABERMATOLEL POMO OF UPPER LAKE TRIBE,Native sovereign nation,50000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/cf717767-7172-4772-b3d3-a172140dbd08/?format=json
1009ba26-95e3-4b77-b7f7-c77f1f4242f7,2025,fourth_quarter,Q4,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",HABERMATOLEL POMO OF UPPER LAKE TRIBE,Native sovereign nation,50000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/1009ba26-95e3-4b77-b7f7-c77f1f4242f7/?format=json
a1e6311f-b516-42af-9d7f-1cca97730218,2026,first_quarter,Q1,KING & SPALDING LLP,"MCS ADVANTAGE, INC.",Healthcare plan provider,50000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/a1e6311f-b516-42af-9d7f-1cca97730218/?format=json
ca8bf0cd-82e2-44b4-85ab-fdcd35a3dd70,2025,second_quarter,Q2,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",HABERMATOLEL POMO OF UPPER LAKE TRIBE,Native sovereign nation,50000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/ca8bf0cd-82e2-44b4-85ab-fdcd35a3dd70/?format=json
0905d6de-9191-4804-a47e-b5d5a9434d3f,2024,third_quarter,Q3,PATTERSON REAL BIRD & RASMUSSEN LLP,TULE RIVER TRIBE,Sovereign Indian Tribe,47036.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/0905d6de-9191-4804-a47e-b5d5a9434d3f/?format=json
